gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
S100A4	-0.17288149408342512	10.997321646576221	-1.5533668563380256	0.1277766932572502	0.253514534006457	-5.93174075636473
ARHGAP4	-0.09268860646822308	6.809772461496259	-1.2664443676524422	0.21227484099080512	0.36238716771857465	-5.932197155968844
TNFRSF4	0.25714449986067667	5.739562644513867	1.1460923220289108	0.25819101793497673	0.41584036221926163	-5.9322199370337705
IFFO1	-0.1413876541124255	4.003988480049673	-0.8967067127671299	0.37494409495018266	0.532869381746148	-5.9322207911884774
SUPT6H	-0.09677533197247268	5.00774128963046	-1.070580867821044	0.29042092969375344	0.4494502455795514	-5.932630842173109
SCAMP1	-0.1613108483479424	4.604031144317709	-1.0188544235881816	0.31405679788424307	0.4758725328344819	-5.932947210554261
DCAF17	0.14412066778268118	3.53249648536925	0.8154270522465125	0.4193898982204035	0.5750512242070106	-5.933431278240901
PRAF2	-0.1438726535431547	4.299259262057147	-0.9380189744300298	0.35355312307801223	0.5138263541937141	-5.933631326549343
RAPGEF6	-0.13803816714085926	5.01285632774865	-1.0704133816917436	0.2904954067543267	0.4494502455795514	-5.9342693390451915
NR4A2	-0.32098983924861013	7.7377927949776435	-1.2591679291780564	0.21486514207313023	0.3654595884801513	-5.934503152505617
RRAS	-0.11106010065899641	1.5525483893409018	-0.3825523667563249	0.7039647405474966	0.8082101035995861	-5.934814606391744
CCDC77	0.12347108290241993	2.271382836762933	0.5192746914977476	0.6062722604028614	0.7352361004860873	-5.935147427386157
IFIH1	0.1580575686726946	4.065160021265432	0.9476179522025017	0.34869950507634695	0.508729427946674	-5.935188441058278
RAB7A	-0.09582914378139584	6.727572591261912	-1.2528836709883964	0.2171211692695712	0.3686106542922568	-5.935692925443964
ASMTL	0.1770559812310024	4.838323804199401	1.0392063132915068	0.30460510437181465	0.46512295044991997	-5.935731369847568
ATG9A	0.17828913910813737	3.8426816314367467	0.8765303069160061	0.38568629118511777	0.5435575951666302	-5.9357367143468505
RP6-109B7.3	-0.1598662643570692	3.034224294729213	-0.7008584551140326	0.4872240735026129	0.6390709138758401	-5.9362829089376685
CIZ1	0.14461656891970032	3.7437824053861024	0.8558471396436174	0.39689830685918337	0.5537971687894543	-5.936351695977991
EXOSC6	0.14654178362836845	3.937775693491749	0.8986194304814538	0.3739357666424853	0.5323780551525864	-5.936933459070986
DOCK2	-0.10533414888758141	5.799802086638103	-1.15567818549985	0.2542906266823199	0.4119192258925294	-5.936995521210639
FKBP14	-0.1268186595432821	2.0337690093049936	-0.5077910507726512	0.614234206239661	0.7409581981938094	-5.937032262128782
RP11-553L6.2	-0.14038485028306624	2.72050200515383	-0.6511201558923219	0.5184861420985152	0.6649759878094026	-5.937145590093089
ZBTB37	0.13906451309714196	2.824097808474346	0.6546213611297468	0.5162508941418138	0.6628131845324655	-5.937712887038895
CENPBD1	-0.08965758652945555	1.4449127626434075	-0.31899285839780156	0.7512998432113305	0.8415256745423323	-5.937760080424768
GCC1	0.13777124080087688	3.743814895726471	0.8484684665430559	0.4009469877451264	0.5580195892066274	-5.937920949870731
ZBTB21	0.19172110513552232	3.630107272754931	0.8815030960979701	0.38302078320598454	0.5408874573652078	-5.938000841348433
FAM3A	-0.13358130017273595	4.650608444614602	-1.0094672589215496	0.31848297938836784	0.4799721243528593	-5.938318699668121
CEP128	0.14968947029966495	3.2936423680126055	0.7946819887768781	0.43122907622578255	0.5868610717325937	-5.93993286068568
CD6	-0.1442202179739116	7.757613362676361	-1.3389459968384265	0.18773042076890528	0.33220607515996337	-5.940123148780235
SPDL1	0.10019817943802622	1.6895320059618737	0.40303216225054944	0.6889518401177617	0.7979688628082506	-5.940390649055872
CCR4	0.1895135173005258	5.354555877506466	1.1001414761373818	0.27748409305495797	0.435906964029882	-5.941165667147989
RP3-467N11.1	-0.10657134161312021	1.728757135518124	-0.4261803160171766	0.6721346304295172	0.7839447429534628	-5.941478269961809
C8orf82	0.10749488301690757	2.1924593728138286	0.502120388037613	0.6181833656499629	0.7438950386842564	-5.941502123429547
NICN1	0.13575473521730363	2.4492050475476015	0.5666431879261664	0.5739473187030255	0.7102850816669175	-5.9417188109888315
ALG10	-0.09706127851738167	2.107515842886832	-0.5054010260926207	0.6158972626818864	0.7419620813495426	-5.942316664900382
RPN1	-0.09688017476512378	6.965336616374769	-1.2717850859613855	0.2103885448202561	0.36006417942668195	-5.943377688210317
FAM153B	0.2063732560832121	2.5913361971527826	0.6107549204679505	0.5446256233503423	0.6866714796778863	-5.943412516834427
NUDT19	0.12357197039172663	2.4767428996909273	0.5633135538762917	0.5761916617742529	0.7117619081499604	-5.943604753648977
CAD	-0.14482390722485494	2.59328541422334	-0.5946990034879098	0.5552085482475244	0.6949303732715892	-5.9437710840212175
ARHGAP26	-0.16858758860552303	3.4201558613436864	-0.7981976315920466	0.4292086881867043	0.5846785389069473	-5.943829726216145
SLC35F5	0.15439776799060478	3.3197275121538445	0.7486202932324998	0.45822337240627986	0.611845846207021	-5.944385572624553
CYTH3	-0.1636985296348601	2.4786875797374885	-0.5607050918507186	0.5779528895375665	0.7129513040220414	-5.944412630015738
RANBP6	0.14904873002929353	4.559468921288237	0.9910364394578666	0.32729593713758753	0.48882894792496917	-5.944736476886674
RP6-206I17.1	-0.1524132160990037	4.2746643040312815	-0.945966744701213	0.34953128367743225	0.5097158253508636	-5.945258694155091
MAPK13	-0.1596600519805742	3.8731709863000967	-0.8632860902138667	0.3928425114766715	0.5501699444304738	-5.945434756015953
ZNF700	0.10802003836601015	2.3327095902500004	0.5295550417914384	0.5991854110986063	0.7303385399207855	-5.94558473204645
EIF5A2	-0.13144984812218352	3.3706219010658955	-0.7785878238289229	0.4405508111237715	0.5960785974750423	-5.945656983670399
TAF1A	0.10560451172134355	1.848903512969384	0.4074959889707331	0.6856961097775819	0.7956286821108434	-5.945772224677944
ADCY9	0.05644897683005645	1.1657955893469505	0.2279223251373091	0.820803376917004	0.8913057231324044	-5.946149757287383
RP11-452F19.3	-0.11346420588720507	3.1593450693605347	-0.7468250421683854	0.45929500039758797	0.6125975006105808	-5.946521016371193
PFAS	0.11214805904283764	1.9283005234539596	0.4464711800041547	0.657531377573311	0.7727842452623396	-5.9468432771767
MTSS1	-0.1938370583486062	4.7595215303837355	-1.026481920195568	0.3104913237864586	0.4716913506888931	-5.946949472142248
SLC2A11	-0.13207406030711333	3.636801693080248	-0.8327270588931264	0.4096697715588016	0.5650359682704449	-5.9472806453190135
NRM	0.15038708491618413	3.624870003294392	0.7896673006586205	0.4341208069494765	0.5894082497117772	-5.947290378505617
FLNB	0.1719198074468311	3.2546864529906077	0.7485824578815609	0.458245942232012	0.611845846207021	-5.9473670073507705
ZNF598	-0.13253390684693844	2.3952719804577858	-0.5461547416658012	0.5878250798527727	0.7214150124180142	-5.947713817342841
ZNF17	-0.0986585534070743	1.8295357258849345	-0.4066762923855579	0.6862935119458331	0.796016196462855	-5.947801015087522
SMURF2	-0.16399446190761724	3.0230824099369586	-0.7145053652678182	0.4788344073857205	0.6311849682970924	-5.948204286702155
ELK4	0.1506824393112005	4.203262944585336	0.9374712982555973	0.35383137736162096	0.5140185738384973	-5.948424386045195
ANKRD34A	0.045048638964897636	1.088803071552155	0.16933952913868308	0.8663357796866599	0.9200071490711303	-5.948448141789446
TMBIM4.1	-0.1322725657556063	4.126498676974236	-0.9110308746700797	0.36743510520819567	0.5264461841394553	-5.948619772052104
DTNB	-0.14751070659860188	4.1432632659525925	-0.9357164875468085	0.35472389779271796	0.5147662650344023	-5.948688631824714
C10orf91	0.11838101174196414	2.001086584088762	0.4708416015177137	0.6401698347333002	0.7609375951821403	-5.948749582116007
RHEBL1	-0.12535849316326608	2.025481199228643	-0.4790572952461534	0.6343620127154188	0.7557717466226269	-5.948969740641171
SESN1	0.2460400774556284	5.272964441323253	1.0883615784718186	0.2825898912291298	0.44157708721824424	-5.949001701568509
CRYBG3	-0.10662518169337698	2.7672835889460785	-0.634972201203983	0.528862030120056	0.6736438301901952	-5.949558436684035
KBTBD7	-0.1114242325066046	2.271980641578113	-0.5398031966244736	0.5921596951179844	0.7245567148354372	-5.949930828810546
EBP	-0.12035138728866457	5.175338776584198	-1.0779047805985187	0.2871771706049033	0.4462808648713755	-5.950121445154297
ALS2CL	-0.1443379999092711	2.361134186393829	-0.5404806327194912	0.5916966553056895	0.7244467462380391	-5.950213984557486
HPS6	-0.15412120152372566	3.3479473419972936	-0.7366476718547734	0.465397530421216	0.6180343303133169	-5.950335926833981
MIR155HG	0.12556547679032626	2.3029329715208795	0.5531280951782891	0.5830836860218678	0.7172988162545783	-5.950878253609422
RNF157	0.1739174710155469	3.4820866777403165	0.7847507470338829	0.43696718526039935	0.5922732959071215	-5.9510599745734085
NDUFB11	-0.10272640062862592	8.00810146504549	-1.3475259582682675	0.18497539931509882	0.32827702754692245	-5.951584152182708
ATP11B	0.1197975567781917	4.72739844367681	1.0127082671723522	0.316950038209798	0.47891097144052386	-5.952395222524904
HIST1H2AG	-0.17736188808714992	3.3541435344631054	-0.7749630700280963	0.4426666658941635	0.5977697529169124	-5.952505012109879
ZFYVE9	0.07964513196253664	1.6183668114857184	0.3653431092372532	0.7166735079122852	0.8178303750258339	-5.9526979543592216
SLC9B1	0.0779660899338599	1.4746190492327567	0.29476538642717903	0.7696131106053448	0.8542270718052318	-5.952869504327944
ZBTB3	0.01975794889834992	1.150039468592763	0.07792834738402116	0.9382520417804843	0.9649504764671479	-5.953014903692048
ALKBH5	-0.1354338759944178	3.768691999806914	-0.8713988981983526	0.38844909456812604	0.5461974600547813	-5.953146613718046
ANKRD13A	-0.11377570951478866	4.911836570502187	-1.0298735616886783	0.3089148221330312	0.46995048750391283	-5.953603031655442
PRKD3	0.1708738086031083	4.117792234439614	0.9188936016302569	0.3633548537473039	0.5231947710876234	-5.954043024343311
CACNB3	0.09435790518977827	1.6535442673779055	0.33185440857749177	0.7416358211842847	0.8352097891673708	-5.954137886273343
ITFG3	-0.07947594200122055	1.4556026524409973	-0.2702876788302513	0.78825165478021475	0.8684067362963047	-5.954491608890305
ZNF624	0.09795042645453611	2.3098354887722885	0.48390326931894906	0.6309471768615953	0.7535830531602159	-5.954720362720898
CMC2	-0.13900190336803764	5.6210362546907255	-1.1242490596690622	0.26723881454363085	0.42504645001005276	-5.955074202857452
CAMKK2	-0.13658707410632687	3.1273275988741314	-0.6812668103491045	0.499410808981144	0.6497022688132278	-5.9553388273410635
LPAR5	-0.02731664339689055	1.0640952836383135	-0.10466935133854545	0.9171322866502272	0.951519904073213	-5.955349666272469
POMC	0.194567609450365	3.3432083292780375	0.7085809464306266	0.4824664727683079	0.6346950799522014	-5.955425651201127
MAPK3	-0.11903668387189636	3.2833754139449605	-0.6984361907987816	0.4887217489356239	0.6403156247948381	-5.955479337772064
HIST4H4	0.15188282353209948	3.0971002834592496	0.7323515438683649	0.4679875117663721	0.6208284270619775	-5.955770846796055
SPECC1L	-0.11834998326149515	2.6438760226096836	-0.6128710721723918	0.5432385847149515	0.6854505610346779	-5.95580470706705
TMEM63B	-0.12067639367677652	2.8425314023994948	-0.6216204250775083	0.5375231948470383	0.680950521406043	-5.955982512183288
EEF2K	0.13323134698649186	3.123873340932245	0.7558640437250037	0.45391418968850705	0.6081286259288331	-5.956473523152311
PUS7L	0.1487077038208069	4.751745524367116	0.9995300288437683	0.3232144229392413	0.48515145609252125	-5.956508098394617
DDX23	0.17474646422908524	4.628454370001199	0.9902361225342388	0.32768230108066754	0.4891271727889251	-5.956714514863128
NDC1	-0.11537122467713345	2.555251507618895	-0.5473815653761765	0.5869895876750073	0.7206494953150376	-5.957040265413047
PTPLAD1	0.13847026062059342	4.385860820197364	0.9510979844637204	0.3469507439015339	0.5070064203131163	-5.9571227069825445
SPTBN1	-0.1563722029466703	5.970790505569854	-1.1524202641224053	0.25561145169648436	0.41350086589254514	-5.957157365798744
SLC29A3	0.08824910460122615	2.450455658791081	0.5324095894999302	0.5972245208636114	0.7286717759835121	-5.957315243793298
IP6K1	0.13896475714146828	3.976252205769751	0.8971502815864382	0.37471010368358915	0.532869381746148	-5.9574842021217265
EIF4A3	-0.161149127396091	5.521590331405953	-1.1114453252246306	0.27264614573920337	0.4306485109497017	-5.957496928270806
PLOD1	0.11423812268253863	1.6422375583747195	0.3482732837244066	0.7293601173936335	0.8270234829917652	-5.957515301136156
SCO2	-0.16288814032467558	3.4001728386981096	-0.7769237220645024	0.44152144025288853	0.5969271176545884	-5.958482443622864
TMEM256-PLSCR3	-0.11573742541512555	5.304471395555784	-1.0671393707337204	0.2919539541658574	0.45106380807977625	-5.95868023627625
ULK4	-0.15374610903516972	3.9736700158775187	-0.9104813384805822	0.36772138066919813	0.5267027008331194	-5.958698046554535
GLUD1	0.10726363829991215	6.618102294311588	1.206414243995292	0.23435331443601254	0.38897514335597866	-5.959246599513157
MCM3AP-AS1	0.0664442740241642	1.4127315034448207	0.2646833078296328	0.7925372707952417	0.8713731489937971	-5.959516776094956
ANO9	-0.1486314889432947	4.213351177574324	-0.9130245248174484	0.3663977404756662	0.525803506894444	-5.959555114913167
NOP14	-0.10688612229196792	4.8933215373014916	-1.0334030869627282	0.3072800580268823	0.4683339038010962	-5.959588770589072
SMAD7	-0.30158102466214176	3.75155819399216	-0.9403977887856829	0.35234619740224704	0.512831041203478	-5.959627293643682
C17orf75	0.09502801220841217	2.899761549255935	0.6325058338773226	0.530456382437039	0.6749576482744862	-5.959838228768253
GSN	0.08745033085015352	1.9129674373941599	0.3990924254743083	0.691830289249542	0.8001706030022667	-5.960183013419031
APBB3	-0.1320857068882546	2.9505320320805124	-0.6473340077445188	0.520909122111965	0.6671304180581269	-5.960510680901229
PCOLCE	-0.10354279325164795	2.0127017487036185	-0.40181871165319455	0.6898379164602024	0.7984469653664401	-5.960889105526783
ZNHIT1	-0.13615296078999783	6.102987240779353	-1.1790175318861538	0.24497210600770625	0.40200605162819214	-5.961576410051854
FAM19A1	-0.08276105248663379	1.5814781272506828	-0.3032395775984691	0.7631918097632465	0.8497735406508105	-5.961606766468772
DAK	-0.12212305868310169	3.183992000181039	-0.6990766033785613	0.4883255349121821	0.640088301233302	-5.961714662373128
PIK3AP1	0.09612555679720192	1.833316918469266	0.3682162467832765	0.7145459636368825	0.8158764385452861	-5.962221059391784
GTF3C5	0.1189848749249407	4.590036885805134	0.9754292229749832	0.334885823352302	0.49586726602195697	-5.962289115824317
MAGOHB	-0.14152280563192976	3.588438556615689	-0.7848799167389616	0.4368922619356227	0.5922705891517557	-5.9625946838148245
NNT	0.1166538838042106	4.1566504906098505	0.8885165792047722	0.37928134715352524	0.5375386918322145	-5.962693676460171
HERC1	0.13148102416110952	5.810776214887182	1.1269264211292347	0.26611781882290886	0.4237437727828552	-5.963958450024884
FNIP2	-0.11149903449865262	2.1691468996444123	-0.47046927273959616	0.6404335859049664	0.761066914389606	-5.964349949344341
SOCS3	0.3215181560361504	6.515628877534811	1.162163472148771	0.25167602102097164	0.4086080947761048	-5.964582203214133
BAP1	-0.1146627676240044	3.0568565227227307	-0.6580064602761653	0.5140947011776844	0.6613299995199963	-5.964585292377519
BBC3	-0.21972639860095144	4.075799985531096	-0.9256858336199874	0.35985385143051174	0.520021026600792	-5.96461035542829
ARFIP2	-0.13209118781277462	4.146133335742212	-0.9095921542472658	0.36818489709079316	0.5272128635747612	-5.964618687433731
DNAJC14	-0.12093948797651422	3.2682237780456096	-0.7177079417661689	0.476877470990389	0.6296907988694319	-5.964716653478981
TBC1D10B	0.09583194825603014	1.6185761223652284	0.29666584864904316	0.76817159705872	0.8530126156350674	-5.964914809903886
GEMIN8	-0.15117759144606113	3.3153662206207373	-0.7377337953457562	0.46474405454113765	0.617667548066242	-5.9649269504667055
QSOX2	0.08764459951802905	1.8713160044110546	0.3543544144875973	0.7248314843481738	0.8233140229824366	-5.964975761478916
ZDHHC9	0.0825245198779967	1.690195597030751	0.3389995064862145	0.7362851402950972	0.8318238393778211	-5.965171974875008
MTL5	-0.14459141720293633	2.461164852016015	-0.5239509296937583	0.6030438383089951	0.7328071016581696	-5.96527006803919
LGMN	0.09156169539162962	2.4597809717033576	0.5096965915018168	0.6129097394312343	0.7399056618450307	-5.965705682889056
NABP1	-0.15672382789551653	3.764543502730597	-0.8773071371410969	0.3852691238076026	0.5431255171013318	-5.965724388980181
PLEKHJ1	-0.129414390845767	5.842702880559669	-1.1412461348669591	0.26017915371415296	0.41835649483288995	-5.965726996860636
MGAT4B	-0.12028365508661532	2.286929636120874	-0.48318772527854414	0.631450891841773	0.7535830531602159	-5.965855152320515
KLHL2	0.12041656955482516	2.20435491793255	0.4542357202661722	0.6519784999287959	0.7694803321879805	-5.966428900540473
